X Grid Position, Y  Grid Position, VecX, VecY, VecZ
3,1,1.149835,-1.61117,0.4711857
3,2,0.9015186,-1.799767,0.9753404
3,3,0.7339756,-1.892163,1.475603
3,4,0.6309633,-1.946547,1.978027
3,5,0.5672624,-1.98455,2.481377
3,6,0.5272407,-2.012976,2.985171
3,7,0.5022671,-2.033837,3.489234
3,8,0.4876385,-2.047682,3.99347
3,9,0.4808675,-2.054606,4.497808
3,10,0.4808674,-2.054606,5.002192
3,11,0.4876386,-2.047682,5.506533
3,12,0.5022671,-2.033837,6.010766
3,13,0.5272405,-2.012976,6.514826
3,14,0.5672622,-1.98455,7.018626
3,15,0.6309627,-1.946547,7.521975
3,16,0.7339751,-1.892163,8.0244
3,17,0.9015183,-1.799767,8.524664
3,18,1.149837,-1.611169,9.028812
3,19,1.132726,-1.619438,9.527457
4,0,1.76513,-1.742263,-0.03020235
4,1,1.777583,-1.725618,0.4699359
4,2,1.651349,-1.947674,0.9727502
4,3,1.544544,-2.107571,1.471477
4,4,1.464942,-2.221258,1.972655
4,5,1.408936,-2.30309,2.475655
4,6,1.37074,-2.362112,2.979923
4,7,1.34566,-2.403409,3.48508
4,8,1.330508,-2.429756,3.990823
4,9,1.323375,-2.442618,4.496901
4,10,1.323375,-2.442617,5.003099
4,11,1.330507,-2.429756,5.509181
4,12,1.345659,-2.403409,6.014926
4,13,1.37074,-2.362112,6.520079
4,14,1.408936,-2.30309,7.024351
4,15,1.464941,-2.221258,7.527342
4,16,1.544544,-2.107571,8.028527
4,17,1.651349,-1.947673,8.527254
4,18,1.777583,-1.725617,9.030066
4,19,1.76513,-1.742262,9.530201
5,0,2.360485,-1.792181,-0.03062516
5,1,2.368429,-1.772151,0.4705766
5,2,2.304718,-1.985723,0.9735472
5,3,2.245844,-2.15916,1.472374
5,4,2.197456,-2.294604,1.973206
5,5,2.160625,-2.397689,2.475787
5,6,2.134068,-2.474091,2.979776
5,7,2.115975,-2.528128,3.48482
5,8,2.104796,-2.562708,3.990603
5,9,2.09947,-2.579588,4.496817
5,10,2.09947,-2.579588,5.003183
5,11,2.104796,-2.562708,5.509398
5,12,2.115974,-2.528128,6.015181
5,13,2.134067,-2.474091,6.520225
5,14,2.160625,-2.397689,7.024213
5,15,2.197456,-2.294603,7.526797
5,16,2.245844,-2.15916,8.02763
5,17,2.304718,-1.985721,8.526459
5,18,2.368429,-1.77215,9.029426
5,19,2.360485,-1.79218,9.530625
6,0,2.934775,-1.813476,-0.03047707
6,1,2.938626,-1.791743,0.4712898
6,2,2.911493,-1.996001,0.9744912
6,3,2.885486,-2.170019,1.473574
6,4,2.863084,-2.31218,1.974357
6,5,2.8453,-2.424048,2.476725
6,6,2.832047,-2.508739,2.980459
6,7,2.822815,-2.569365,3.485266
6,8,2.817027,-2.608405,3.99085
6,9,2.814249,-2.627512,4.496899
6,10,2.814249,-2.627513,5.003101
6,11,2.817027,-2.608405,5.509148
6,12,2.822815,-2.569365,6.014731
6,13,2.832047,-2.508739,6.519539
6,14,2.8453,-2.424048,7.023275
6,15,2.863084,-2.312179,7.525644
6,16,2.885486,-2.17002,8.026419
6,17,2.911493,-1.996001,8.525505
6,18,2.938627,-1.791741,9.028714
6,19,2.934776,-1.813475,9.530478
7,0,3.5,-1.819492,-0.03037704
7,1,3.5,-1.797233,0.4715653
7,2,3.5,-1.998076,0.9748544
7,3,3.5,-2.171462,1.47404
7,4,3.5,-2.315022,1.974823
7,5,3.5,-2.429216,2.477132
7,6,3.5,-2.516314,2.980772
7,7,3.5,-2.578949,3.485485
7,8,3.5,-2.619382,3.990977
7,9,3.5,-2.639199,4.496942
7,10,3.5,-2.639199,5.003058
7,11,3.5,-2.619382,5.509025
7,12,3.5,-2.578949,6.014514
7,13,3.5,-2.516314,6.519228
7,14,3.5,-2.429216,7.022868
7,15,3.5,-2.315022,7.525176
7,16,3.5,-2.171463,8.025955
7,17,3.5,-1.998077,8.525145
7,18,3.5,-1.797233,9.028433
7,19,3.5,-1.819492,9.530375
8,0,4.065225,-1.813476,-0.03047708
8,1,4.061377,-1.791743,0.4712897
8,2,4.088511,-1.996001,0.9744912
8,3,4.114521,-2.170019,1.473574
8,4,4.136908,-2.31218,1.974357
8,5,4.154704,-2.424048,2.476725
8,6,4.167946,-2.508739,2.980459
8,7,4.177186,-2.569365,3.485266
8,8,4.182973,-2.608405,3.99085
8,9,4.18575,-2.627512,4.496899
8,10,4.18575,-2.627512,5.003101
8,11,4.182973,-2.608405,5.509148
8,12,4.177186,-2.569366,6.014731
8,13,4.167946,-2.508739,6.519539
8,14,4.154704,-2.424048,7.023275
8,15,4.136908,-2.31218,7.525644
8,16,4.114522,-2.17002,8.026419
8,17,4.088511,-1.996001,8.525505
8,18,4.061376,-1.791741,9.028714
8,19,4.065225,-1.813475,9.530478
9,0,4.639516,-1.79218,-0.03062521
9,1,4.631564,-1.772151,0.4705766
9,2,4.695289,-1.985723,0.9735472
9,3,4.754157,-2.159161,1.472374
9,4,4.802547,-2.294603,1.973206
9,5,4.839367,-2.397689,2.475787
9,6,4.865926,-2.474091,2.979776
9,7,4.884025,-2.528128,3.48482
9,8,4.895206,-2.562708,3.990603
9,9,4.900533,-2.579588,4.496817
9,10,4.900534,-2.579588,5.003183
9,11,4.895206,-2.562708,5.509398
9,12,4.884025,-2.528128,6.015181
9,13,4.865926,-2.474091,6.520225
9,14,4.839367,-2.397689,7.024212
9,15,4.802546,-2.294603,7.526798
9,16,4.754156,-2.15916,8.02763
9,17,4.695289,-1.985721,8.526458
9,18,4.631564,-1.77215,9.029426
9,19,4.639516,-1.792179,9.530625
10,0,5.234872,-1.742263,-0.03020246
10,1,5.222412,-1.725618,0.4699358
10,2,5.348653,-1.947674,0.9727504
10,3,5.455457,-2.107572,1.471477
10,4,5.535057,-2.221259,1.972655
10,5,5.591062,-2.303091,2.475655
10,6,5.629266,-2.362111,2.979923
10,7,5.654338,-2.403409,3.485079
10,8,5.669489,-2.429757,3.990823
10,9,5.676624,-2.442618,4.496901
10,10,5.676624,-2.442618,5.003099
10,11,5.669489,-2.429757,5.509181
10,12,5.654338,-2.403409,6.014926
10,13,5.629266,-2.362111,6.520079
10,14,5.591062,-2.30309,7.024351
10,15,5.535058,-2.221259,7.527343
10,16,5.455458,-2.107571,8.028527
10,17,5.348653,-1.947673,8.527254
10,18,5.222409,-1.725618,9.030066
10,19,5.234872,-1.742262,9.530201
11,0,5.867278,-1.619441,-0.02745321
11,1,5.850162,-1.611171,0.4711854
11,2,6.098477,-1.799769,0.9753405
11,3,6.266027,-1.892162,1.475603
11,4,6.369027,-1.946551,1.978026
11,5,6.432728,-1.984557,2.481378
11,6,6.47276,-2.012975,2.985171
11,7,6.497731,-2.03384,3.489234
11,8,6.512361,-2.047683,3.99347
11,9,6.519136,-2.054604,4.497808
11,10,6.519136,-2.054604,5.002192
11,11,6.512361,-2.047683,5.506533
11,12,6.497731,-2.03384,6.010766
11,13,6.47276,-2.012975,6.514826
11,14,6.432728,-1.984557,7.018626
11,15,6.369029,-1.94655,7.521976
11,16,6.266027,-1.892163,8.0244
11,17,6.098478,-1.799768,8.524664
11,18,5.850159,-1.611171,9.028812
11,19,5.867275,-1.619439,9.527457
12,0,6.492897,-1.270486,-0.01757082
12,1,6.479345,-1.282317,0.4812425
12,2,6.836245,-1.179638,0.9955164
12,3,6.93202,-1.096876,1.50247
12,4,6.963755,-1.063684,2.00557
12,5,6.976527,-1.053982,2.506338
12,6,6.98227,-1.054383,3.005813
12,7,6.984975,-1.058282,3.504555
12,8,6.98624,-1.062307,4.002878
12,9,6.986737,-1.064684,4.500978
12,10,6.986737,-1.064683,4.999022
12,11,6.98624,-1.062307,5.497118
12,12,6.984975,-1.058282,5.995445
12,13,6.98227,-1.054383,6.494184
12,14,6.976527,-1.053981,6.993663
12,15,6.963756,-1.063683,7.494427
12,16,6.932021,-1.096876,7.997535
12,17,6.836244,-1.179639,8.504482
12,18,6.479347,-1.282317,9.018751
12,19,6.492896,-1.270486,9.517572
13,0,6.510616,-0.7360021,-0.007516399
13,1,6.512846,-0.7359885,0.4943357
13,2,6.511408,-0.7797503,0.9958082
13,3,6.509916,-0.820262,1.495906
13,4,6.508445,-0.8566775,1.996154
13,5,6.507086,-0.8881747,2.496562
13,6,6.505911,-0.9140909,2.997128
13,7,6.504975,-0.9339261,3.497836
13,8,6.504327,-0.9473307,3.998654
13,9,6.503994,-0.9540851,4.499544
13,10,6.503994,-0.9540851,5.000456
13,11,6.504327,-0.9473306,5.501346
13,12,6.504975,-0.933926,6.002164
13,13,6.505911,-0.9140909,6.502872
13,14,6.507086,-0.8881747,7.003438
13,15,6.508445,-0.8566775,7.503846
13,16,6.509916,-0.820262,8.004093
13,17,6.511408,-0.7797503,8.504188
13,18,6.512846,-0.7359887,9.005663
13,19,6.510616,-0.7360021,9.507516
14,0,6.498895,-0.1994086,0.001122968
14,1,6.491768,-0.2107513,0.5050768
14,2,6.152369,-0.4110208,0.9948791
14,3,6.054439,-0.5847742,1.487341
14,4,6.021129,-0.6964343,1.984548
14,5,6.006792,-0.7722638,2.484741
14,6,5.999528,-0.8256415,2.986717
14,7,5.995506,-0.8626425,3.489814
14,8,5.993282,-0.8861728,3.993625
14,9,5.992276,-0.897656,4.497835
14,10,5.992276,-0.8976572,5.002165
14,11,5.993282,-0.8861728,5.506375
14,12,5.995506,-0.8626434,6.010185
14,13,5.999528,-0.8256416,6.513284
14,14,6.006792,-0.7722638,7.015259
14,15,6.021128,-0.6964346,7.515452
14,16,6.054438,-0.5847779,8.01266
14,17,6.152369,-0.4110218,8.505115
14,18,6.491765,-0.2107525,8.994917
14,19,6.498909,-0.1994068,9.498892
